24-09-13 03:36:38.245 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
24-09-13 16:17:26.154 [main] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
24-09-13 16:17:26.170 [main] INFO  c.netflix.discovery.DiscoveryClient - Disable delta property : false
24-09-13 16:17:26.170 [main] INFO  c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
24-09-13 16:17:26.170 [main] INFO  c.netflix.discovery.DiscoveryClient - Force full registry fetch : false
24-09-13 16:17:26.170 [main] INFO  c.netflix.discovery.DiscoveryClient - Application is null : false
24-09-13 16:17:26.170 [main] INFO  c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
24-09-13 16:17:26.170 [main] INFO  c.netflix.discovery.DiscoveryClient - Application version is -1: true
24-09-13 16:17:26.170 [main] INFO  c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
24-09-13 16:17:26.567 [main] INFO  c.netflix.discovery.DiscoveryClient - The response status is 200
24-09-13 16:17:26.569 [main] INFO  c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
24-09-13 16:17:26.574 [main] INFO  c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
24-09-13 16:17:26.574 [main] INFO  c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1726224446574 with initial instances count: 3
24-09-13 16:17:26.583 [main] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Registering application USER-SERVICE with eureka with status UP
24-09-13 16:17:26.583 [main] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1726224446583, current=UP, previous=STARTING]
24-09-13 16:17:26.586 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
24-09-13 16:17:26.586 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/USGURREJOSHI4.us.deloitte.com:user-service:8080: registering service...
24-09-13 16:17:26.614 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
24-09-13 16:17:26.616 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8080
24-09-13 16:17:26.629 [main] INFO  c.b.cloud.app.UserApplication - Started UserApplication in 6.404 seconds (process running for 7.065)
24-09-13 16:17:26.629 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/USGURREJOSHI4.us.deloitte.com:user-service:8080 - registration status: 204
24-09-13 16:18:27.449 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
24-09-13 16:18:27.449 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
24-09-13 16:18:27.451 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
24-09-13 16:22:26.185 [AsyncResolver-bootstrap-executor-%d] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
24-09-13 16:26:18.548 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
24-09-13 16:26:18.603 [main] INFO  c.b.cloud.app.UserApplication - Starting UserApplication using Java 21.0.4 with PID 22216 (C:\Users\rejoshi\Desktop\Java Training\SpringBoot\BudgetBuddy\user\target\classes started by rejoshi in C:\Users\rejoshi\Desktop\Java Training\SpringBoot\BudgetBuddy\user)
24-09-13 16:26:18.603 [main] INFO  c.b.cloud.app.UserApplication - No active profile set, falling back to 1 default profile: "default"
24-09-13 16:26:19.422 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
24-09-13 16:26:19.599 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 168 ms. Found 2 JPA repository interfaces.
24-09-13 16:26:19.858 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=3beadf81-e5eb-32fb-aeeb-d78f34da6e8d
24-09-13 16:26:20.033 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
24-09-13 16:26:20.038 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
24-09-13 16:26:20.325 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
24-09-13 16:26:20.336 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
24-09-13 16:26:20.340 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
24-09-13 16:26:20.341 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.28]
24-09-13 16:26:20.455 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
24-09-13 16:26:20.457 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1799 ms
24-09-13 16:26:20.605 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
24-09-13 16:26:20.678 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
24-09-13 16:26:20.716 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
24-09-13 16:26:21.037 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
24-09-13 16:26:21.068 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
24-09-13 16:26:21.448 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@1feb586d
24-09-13 16:26:21.456 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
24-09-13 16:26:21.504 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
24-09-13 16:26:21.512 [main] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
24-09-13 16:26:22.650 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
24-09-13 16:26:22.813 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
24-09-13 16:26:23.073 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
24-09-13 16:26:23.661 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
24-09-13 16:26:24.328 [main] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate.
24-09-13 16:26:24.356 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
24-09-13 16:26:24.384 [main] INFO  o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
24-09-13 16:26:24.410 [main] INFO  c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
24-09-13 16:26:24.415 [main] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
24-09-13 16:26:24.425 [main] INFO  c.netflix.discovery.DiscoveryClient - Disable delta property : false
24-09-13 16:26:24.426 [main] INFO  c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
24-09-13 16:26:24.426 [main] INFO  c.netflix.discovery.DiscoveryClient - Force full registry fetch : false
24-09-13 16:26:24.426 [main] INFO  c.netflix.discovery.DiscoveryClient - Application is null : false
24-09-13 16:26:24.426 [main] INFO  c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
24-09-13 16:26:24.426 [main] INFO  c.netflix.discovery.DiscoveryClient - Application version is -1: true
24-09-13 16:26:24.426 [main] INFO  c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
24-09-13 16:26:24.827 [main] INFO  c.netflix.discovery.DiscoveryClient - The response status is 200
24-09-13 16:26:24.827 [main] INFO  c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
24-09-13 16:26:24.831 [main] INFO  c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
24-09-13 16:26:24.834 [main] INFO  c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1726224984834 with initial instances count: 3
24-09-13 16:26:24.834 [main] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Registering application USER-SERVICE with eureka with status UP
24-09-13 16:26:24.834 [main] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1726224984834, current=UP, previous=STARTING]
24-09-13 16:26:24.844 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/USGURREJOSHI4.us.deloitte.com:user-service:8080: registering service...
24-09-13 16:26:24.844 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
24-09-13 16:26:24.880 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
24-09-13 16:26:24.880 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8080
24-09-13 16:26:24.895 [main] INFO  c.b.cloud.app.UserApplication - Started UserApplication in 6.757 seconds (process running for 7.959)
24-09-13 16:26:24.897 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/USGURREJOSHI4.us.deloitte.com:user-service:8080 - registration status: 204
24-09-13 16:27:31.646 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
24-09-13 16:27:31.648 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
24-09-13 16:27:31.651 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
24-09-13 16:31:24.439 [AsyncResolver-bootstrap-executor-%d] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
24-09-13 16:36:24.446 [AsyncResolver-bootstrap-executor-%d] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
24-09-13 16:41:24.900 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
24-09-13 16:41:24.951 [main] INFO  c.b.cloud.app.UserApplication - Starting UserApplication using Java 21.0.4 with PID 11560 (C:\Users\rejoshi\Desktop\Java Training\SpringBoot\BudgetBuddy\user\target\classes started by rejoshi in C:\Users\rejoshi\Desktop\Java Training\SpringBoot\BudgetBuddy\user)
24-09-13 16:41:24.952 [main] INFO  c.b.cloud.app.UserApplication - No active profile set, falling back to 1 default profile: "default"
24-09-13 16:41:25.720 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
24-09-13 16:41:25.885 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 157 ms. Found 2 JPA repository interfaces.
24-09-13 16:41:26.119 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=3beadf81-e5eb-32fb-aeeb-d78f34da6e8d
24-09-13 16:41:26.288 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
24-09-13 16:41:26.291 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
24-09-13 16:41:26.536 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
24-09-13 16:41:26.547 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
24-09-13 16:41:26.551 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
24-09-13 16:41:26.551 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.28]
24-09-13 16:41:26.647 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
24-09-13 16:41:26.648 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1648 ms
24-09-13 16:41:26.795 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
24-09-13 16:41:26.852 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
24-09-13 16:41:26.888 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
24-09-13 16:41:27.194 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
24-09-13 16:41:27.220 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
24-09-13 16:41:27.555 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@1feb586d
24-09-13 16:41:27.556 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
24-09-13 16:41:27.610 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
24-09-13 16:41:27.611 [main] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
24-09-13 16:41:28.682 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
24-09-13 16:41:28.837 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
24-09-13 16:41:29.077 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
24-09-13 16:41:29.550 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
24-09-13 16:41:30.168 [main] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate.
24-09-13 16:41:30.190 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
24-09-13 16:41:30.215 [main] INFO  o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
24-09-13 16:41:30.238 [main] INFO  c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
24-09-13 16:41:30.243 [main] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
24-09-13 16:41:30.251 [main] INFO  c.netflix.discovery.DiscoveryClient - Disable delta property : false
24-09-13 16:41:30.252 [main] INFO  c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
24-09-13 16:41:30.252 [main] INFO  c.netflix.discovery.DiscoveryClient - Force full registry fetch : false
24-09-13 16:41:30.252 [main] INFO  c.netflix.discovery.DiscoveryClient - Application is null : false
24-09-13 16:41:30.252 [main] INFO  c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
24-09-13 16:41:30.252 [main] INFO  c.netflix.discovery.DiscoveryClient - Application version is -1: true
24-09-13 16:41:30.252 [main] INFO  c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
24-09-13 16:41:30.638 [main] INFO  c.netflix.discovery.DiscoveryClient - The response status is 200
24-09-13 16:41:30.641 [main] INFO  c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
24-09-13 16:41:30.643 [main] INFO  c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
24-09-13 16:41:30.645 [main] INFO  c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1726225890644 with initial instances count: 3
24-09-13 16:41:30.649 [main] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Registering application USER-SERVICE with eureka with status UP
24-09-13 16:41:30.649 [main] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1726225890649, current=UP, previous=STARTING]
24-09-13 16:41:30.650 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
24-09-13 16:41:30.651 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/USGURREJOSHI4.us.deloitte.com:user-service:8080: registering service...
24-09-13 16:41:30.680 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
24-09-13 16:41:30.681 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8080
24-09-13 16:41:30.694 [main] INFO  c.b.cloud.app.UserApplication - Started UserApplication in 6.164 seconds (process running for 6.869)
24-09-13 16:41:30.697 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/USGURREJOSHI4.us.deloitte.com:user-service:8080 - registration status: 204
24-09-13 16:41:39.828 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
24-09-13 16:41:39.828 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
24-09-13 16:41:39.830 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
24-09-13 16:44:06.392 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
24-09-13 16:44:06.447 [main] INFO  c.b.cloud.app.UserApplication - Starting UserApplication using Java 21.0.4 with PID 11640 (C:\Users\rejoshi\Desktop\Java Training\SpringBoot\BudgetBuddy\user\target\classes started by rejoshi in C:\Users\rejoshi\Desktop\Java Training\SpringBoot\BudgetBuddy\user)
24-09-13 16:44:06.449 [main] INFO  c.b.cloud.app.UserApplication - No active profile set, falling back to 1 default profile: "default"
24-09-13 16:44:07.227 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
24-09-13 16:44:07.392 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 155 ms. Found 2 JPA repository interfaces.
24-09-13 16:44:07.620 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=3beadf81-e5eb-32fb-aeeb-d78f34da6e8d
24-09-13 16:44:07.781 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
24-09-13 16:44:07.791 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
24-09-13 16:44:08.030 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
24-09-13 16:44:08.040 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
24-09-13 16:44:08.045 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
24-09-13 16:44:08.045 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.28]
24-09-13 16:44:08.160 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
24-09-13 16:44:08.161 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1663 ms
24-09-13 16:44:08.311 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
24-09-13 16:44:08.370 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
24-09-13 16:44:08.402 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
24-09-13 16:44:08.704 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
24-09-13 16:44:08.729 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
24-09-13 16:44:09.068 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@1feb586d
24-09-13 16:44:09.070 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
24-09-13 16:44:09.123 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
24-09-13 16:44:09.124 [main] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
24-09-13 16:44:10.155 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
24-09-13 16:44:10.238 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
24-09-13 16:44:10.470 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
24-09-13 16:44:10.935 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
24-09-13 16:44:11.541 [main] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate.
24-09-13 16:44:11.566 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
24-09-13 16:44:11.589 [main] INFO  o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
24-09-13 16:44:11.613 [main] INFO  c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
24-09-13 16:44:11.619 [main] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
24-09-13 16:44:11.628 [main] INFO  c.netflix.discovery.DiscoveryClient - Disable delta property : false
24-09-13 16:44:11.629 [main] INFO  c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
24-09-13 16:44:11.629 [main] INFO  c.netflix.discovery.DiscoveryClient - Force full registry fetch : false
24-09-13 16:44:11.629 [main] INFO  c.netflix.discovery.DiscoveryClient - Application is null : false
24-09-13 16:44:11.629 [main] INFO  c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
24-09-13 16:44:11.629 [main] INFO  c.netflix.discovery.DiscoveryClient - Application version is -1: true
24-09-13 16:44:11.629 [main] INFO  c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
24-09-13 16:44:11.990 [main] INFO  c.netflix.discovery.DiscoveryClient - The response status is 200
24-09-13 16:44:11.993 [main] INFO  c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
24-09-13 16:44:11.995 [main] INFO  c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
24-09-13 16:44:11.997 [main] INFO  c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1726226051997 with initial instances count: 3
24-09-13 16:44:12.001 [main] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Registering application USER-SERVICE with eureka with status UP
24-09-13 16:44:12.001 [main] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1726226052001, current=UP, previous=STARTING]
24-09-13 16:44:12.003 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
24-09-13 16:44:12.003 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/USGURREJOSHI4.us.deloitte.com:user-service:8080: registering service...
